iata_code,icao_code,airport_name,city,country_code,latitude,longitude,elevation
GXQ,SCCY,Teniente Vidal Airport,Coyhaique,CL,-45.5942,-72.106102,1020
IQQ,SCDA,Diego Aracena Airport,Iquique,CL,-20.5352,-70.181297,155
SCL,SCEL,Comodoro Arturo Merino Benítez International Airport,Santiago,CL,-33.393001556396484,-70.78579711914062,1555
ESR,SCES,Ricardo García Posada Airport,El Salvador,CL,-26.3111,-69.765198,5240
FRT,,El Avellano Airport,Frutillar,CL,-41.051666,-73.35111,489
ANF,SCFA,Andrés Sabella Gálvez International Airport,Antofagasta,CL,-23.444501,-70.445099,455
WPR,SCFM,Captain Fuentes Martinez Airport,Porvenir,CL,-53.2537,-70.319199,104
,SCFR,Frutillar Airport,Frutillar,CL,-41.130833,-73.06472,469
FFU,SCFT,Futaleufú Airport,Futaleufu,CL,-43.189201,-71.851097,1148
UGL,SCGC,Union Glacier Blue-Ice Runway,Union Glacier,AQ,-79.777778,-83.320833,2461
LSQ,SCGE,María Dolores Airport,Los Angeles,CL,-37.401699,-72.4254,374
WPU,SCGZ,Guardia Marina Zañartu Airport,Puerto Williams,CL,-54.931099,-67.626297,88
LGR,SCHR,Cochrane Airport,Cochrane,CL,-47.243591,-72.58815,643
CCP,SCIE,Carriel Sur Airport,Concepcion,CL,-36.772701,-73.063103,26
IPC,SCIP,Mataveri Airport,Isla De Pascua,CL,-27.1648006439,-109.42199707,227
,SCJK,Juan Kemp Airport,Osorno,CL,-40.889708,-72.371812,459
ZOS,SCJO,Cañal Bajo Carlos Hott Siebert Airport,Osorno,CL,-40.611198,-73.060997,187
CPP,SCKP,Coposa Airport,Pica,CL,-20.7505,-68.683502,12468
VLR,SCLL,Vallenar Airport,Vallenar,CL,-28.596399,-70.755997,1725
ZLR,,Municipal de Linares Airport,Linares,CL,-35.861698,-71.548599,591
,SCNL,Villa Cerro Castillo Airport,Villa Cerro Castillo,CL,-46.12999,-72.14587,997
PNT,SCNT,Lieutenant Julio Gallardo Airport,Puerto Natales,CL,-51.67067,-72.529078,217
,SCOP,Pilauco Airport,Osorno,CL,-40.553653,-73.130057,213
OVL,SCOV,El Tuqui Airport,Ovalle,CL,-30.5592,-71.175598,1100
ZPC,SCPC,Pucón Airport,Pucon,CL,-39.292801,-71.915901,853
,SCPM,Pichilemu Airport,Pichilemu,CL,-34.394165,-72.019165,82
,SCPN,Pillán Airport,Chaiten,CL,-42.546989,-72.494884,33
,SCPO,Los Paltos Airport,Quinta de Tilcoco,CL,-34.328056,-70.964165,869
MHC,SCPQ,Mocopulli Airport,Dalcahue,CL,-42.340388,-73.715693,528
,SCPR,Corte Alto Airport,Purranque,CL,-40.941038,-73.168894,416
,SCPT,La Puerta Airport,Santa Cruz,CL,-34.613056,-71.375833,509
,SCPU,Peulla Airport,Peulla,CL,-41.057078,-72.013525,900
PUX,SCPV,El Mirador Airport,Puerto Varas,CL,-41.3494,-72.946701,430
,SCPW,Peumo Airport,Peumo,CL,-34.408783,-71.168105,557
,SCPY,Cerro Castillo Airport,Cerro Castillo,CL,-51.260193,-72.335414,427
,SCPZ,Patriot Hills Airport,Patriot Hills Base Camp,AQ,-80.318307,-81.308128,2900
ZCO,SCQP,La Araucanía Airport,Temuco,CL,-38.9259,-72.6515,333
CNR,SCRA,Chañaral Airport,Chañaral,CL,-26.3325,-70.6073,97
VAP,SCRD,Rodelillo Airport,Viña Del Mar,CL,-33.0681,-71.557503,1100
,SCRG,La Independencia Airport,Rancagua,CL,-34.173698,-70.775703,1610
TNM,SCRM,Teniente Rodolfo Marsh Martin Airport,Villa Las Estrellas,AQ,-62.191026,-58.98669,147
SMB,SCSB,Franco Bianco Airport,Cerro Sombrero,CL,-52.736698,-69.333603,104
LSC,SCSE,La Florida Airport,La Serena-Coquimbo,CL,-29.916201,-71.199501,481
SSD,SCSF,Víctor Lafón Airport,San Felipe,CL,-32.7458,-70.705002,2162
,SCSS,San Sebastián Airport,Porvenir,CL,-53.316205,-68.657301,50
WCA,SCST,Gamboa Airport,Castro,CL,-42.490299,-73.772797,151
PZS,SCTC,Maquehue Airport,Temuco,CL,-38.766799926758,-72.637100219727,304
PMC,SCTE,El Tepual Airport,Puerto Montt,CL,-41.438899993896484,-73.09400177001953,294
TLX,SCTL,Panguilemo Airport,Talca,CL,-35.3778,-71.6017,371
WCH,SCTN,Nuevo Chaitén Airport,Chaitén,CL,-42.781943,-72.834999,95
ZIC,SCTO,Victoria Airport,Victoria,CL,-38.245602,-72.348602,1148
TTC,SCTT,Las Breas Airport,Taltal,CL,-25.564301,-70.3759,2580
ZAL,SCVD,Pichoy Airport,Valdivia,CL,-39.6500015259,-73.0860977173,59
KNA,SCVM,Viña del Mar Airport,Viña del Mar,CL,-32.9496,-71.4786,461
,HSND,Shendi Airport,Shendi,SD,16.703775,33.446395,1181
BVM,,Belmonte Airport,Belmonte,BR,-15.8717,-38.871899,10
GDR,,Angra dos Reis Airport,Angra dos Reis,BR,-22.9753,-44.307098,10
,SDAM,Estadual de Campos dos Amarais - Prefeito Francisco Amaral Airport,Campinas,BR,-22.859866,-47.107573,2008
OLC,SDCG,Senadora Eunice Micheles Airport,São Paulo De Olivença,BR,-3.46907,-68.921056,335
SOD,SDCO,Sorocaba Airport,Sorocaba,BR,-23.478001,-47.490002,2083
JTN,,Itanhaém Airport,Itanhaém,BR,-24.159729,-46.790604,13
FEC,,João Durval Carneiro Airport,Feira de Santana,BR,-12.200694,-38.906164,781
JLS,SDJL,Jales Airport,Jales,BR,-20.292296,-50.545546,1493
PBA,,Fábio Perini Airport,Cairu,BR,-13.5648,-38.939999,20
JMR,,Maricá Airport,Maricá,BR,-22.9195,-42.830898,5
NVM,,Brigadeiro Eduardo Gomes Airport,Nova Mutum,BR,-13.821021,-56.038591,1411
OUS,SDOU,Jornalista Benedito Pimentel Airport,Ourinhos,BR,-22.966598,-49.912049,1516
OIA,SDOW,Ourilândia do Norte Airport,Ourilândia do Norte,BR,-6.762992,-51.04993,751
REZ,SDRS,Resende Airport,Resende,BR,-22.4785,-44.480301,1320
QSC,SDSC,Mário Pereira Lopes–São Carlos International Airport,São Carlos,BR,-21.875032,-47.903851,2649
JPY,,Paraty Airport,Paraty,BR,-23.224044,-44.7234,10
UBT,SDUB,Ubatuba Gastão Madeira State Airport,Ubatuba,BR,-23.441122,-45.075814,10
ITP,SDUN,Itaperuna Airport,Itaperuna,BR,-21.219299316399997,-41.8759002686,410
VOT,SDVG,Domingos Pignatari Airport,Votuporanga,BR,-20.458426,-50.003134,1676
JTA,,Pedro Teixeira Castelo Airport,Tauá,BR,-5.9334,-40.2975,1457
,ESVL,Långtora Airfield,Enköping,SE,59.747445,17.145188,15
,ESHK,Karolinska University Hospital Heliport,Solna,SE,59.351101,18.035163,
HUV,ESNH,Hudiksvall Airport,Hudiksvall,SE,61.768087,17.080715,93
,SEZB,Palobamba Heliport,Lérida,EC,-2.190278,-80.02417,22
,SEAB,Mar Abierto Airport,Mar Abierto,EC,-2.156493,-80.773187,10
,SEAC,Acado Airport,Acado,EC,-1.397507,-77.19885,1102
,SEAD,Paandin Airport,Paandin,EC,-2.137235,-77.677402,2201
,SEAH,Achuentza Airport,Achuentza,EC,-2.833653,-77.761799,902
,SEAJ,San Alejandro Airport,Valencia,EC,-0.881361,-79.396645,407
,SEAL,Algarrobo Airstrip,Guayaquil,EC,-2.288551,-80.019765,36
ATF,SEAM,Chachoán Regional Airport,Ambato,EC,-1.21207,-78.5746,8502
,SEAO,Agromarina Airstrip,Samborondón,EC,-2.453185,-80.066835,5
,SEAQ,Aquapesca Airstrip,Engunga,EC,-2.496764,-80.552155,49
,SEAU,Chau Airstrip,Morona Santiago,EC,-2.823807,-77.771768,997
,SEAX,Mashumarentza Military Airstrip,Mashumarentza,EC,-2.757044,-77.22027,794
,SEAY,Ayangue Airport,Ayangue,EC,-1.977683,-80.745158,16
,SEAZ,Costa Azul Airstrip,Valencia,EC,-0.873078,-79.327704,79
OCC,SECO,Francisco De Orellana Airport,Coca,EC,-0.462886,-76.986801,834
CUE,SECU,Mariscal Lamar Airport,Cuenca,EC,-2.88947,-78.984398,8306
GPS,SEGS,Seymour Galapagos Ecological Airport,Isla Baltra,EC,-0.453758,-90.2659,207
GYE,SEGU,José Joaquín de Olmedo International Airport,Guayaquil,EC,-2.15742,-79.883598,19
IBB,SEII,General Villamil Airport,Puerto Villamil,EC,-0.942628,-90.953003,35
TNW,SEJD,Jumandy Airport,Ahuano,EC,-1.060185,-77.580525,1234
JIP,SEJI,Jipijapa Airport,Jipijapa,EC,-1,-80.66666412353516,223
,SEKM,KM 35 Airport,Fumisa,EC,-0.739894,-79.387207,459
LTX,,Cotopaxi International Airport,Latacunga,EC,-0.906833,-78.615799,9205
MRR,SEMA,Jose Maria Velasco Ibarra Airport,Macará,EC,-4.37823009491,-79.94100189210002,1508
XMS,SEMC,Coronel E Carvajal Airport,Macas,EC,-2.2991700172424316,-78.12079620361328,3452
,SEMK,Maki Airstrip,Maki,EC,-2.753646,-77.157786,804
MEC,SEMT,Eloy Alfaro International Airport,Manta,EC,-0.9460780024528503,-80.67880249023438,48
LGQ,SENL,Nueva Loja Airport,Lago Agrio,EC,0.0930560007691,-76.86750030520001,980
PYO,SEPT,Putumayo Airport,Puerto Putumayo,EC,0.115949,-75.85022,733
PVO,SEPV,Reales Tamarindos Airport,Portoviejo,EC,-1.04165,-80.472198,130
UIO,SEQM,Mariscal Sucre International Airport,Quito,EC,-0.125399,-78.354306,7841
ETR,SERO,Santa Rosa - Artillery Colonel Victor Larrea International Airport,Santa Rosa,EC,-3.441986,-79.996957,20
SNC,SESA,General Ulpiano Paez Airport,Salinas,EC,-2.210057,-80.985067,18
SUQ,SESC,Sucúa Airport,Sucúa,EC,-2.474201,-78.169041,3116
PTZ,SESM,Rio Amazonas Airport,Shell Mera,EC,-1.50524,-78.062698,3465
SCY,SEST,San Cristóbal Airport,Puerto Baquerizo Moreno,EC,-0.910206,-89.617401,62
BHA,SESV,Los Perales Airport,Bahía de Caraquez,EC,-0.608111,-80.402702,10
TSC,SETH,Taisha Airport,Taisha,EC,-2.38167,-77.5028,1669
TPN,SETI,Tiputini Airport,Tiputini,EC,-0.776111,-75.526398,997
LOH,,Ciudad de Catamayo Airport,La Toma (Catamayo),EC,-3.995606,-79.371902,4056
ESM,SETN,Carlos Concha Torres International Airport,Tachina,EC,0.978519,-79.626602,32
TPC,SETR,Tarapoa Airport,Tarapoa,EC,-0.122956,-76.337799,814
TUA,SETU,Lieutenant Colonel Luis A. Mantilla International Airport,Tulcán,EC,0.809506,-77.708099,9649
,SEZA,Pampantza Airstrip,Pampantza,EC,-2.554289,-77.443745,801
,SEZD,Luz de Mar Heliport,Puerto Cayo,EC,-1.333578,-80.748832,40
,SEZE,Tzapapentza Airstrip,Tzapapentza,EC,-2.831069,-77.369267,797
,SEZI,Imatiño Airstrip,Imatiño,EC,-1.918108,-76.625161,714
,SEZK,Karakam Airstrip,Karakam,EC,-2.785009,-77.408045,801
,SEZM,Tamantza Airstrip,Tamantza,EC,-2.159088,-77.613177,2202
,SEZN,Tzapino Airstrip,Tzapino,EC,-1.188339,-77.230792,1079
,SEZR,Surik Nuevo Airstrip,Surikentza,EC,-2.598404,-77.089405,1099
PSY,SFAL,Port Stanley Airport,Stanley,FK,-51.685699462891,-57.777599334717,75
ASU,SGAS,Aeropuerto Internacional Silvio Pettirossi,Asunción,PY,-25.240156,-57.519227,292
AYO,SGAY,Aeropuerto Nacional Juan de Ayolas,Ayolas,PY,-27.378379,-56.856791,223
BFA,SGBN,Bahía Negra Airport,Bahía Negra,PY,-20.230777,-58.170455,277
CIO,SGCO,Aeropuerto Nacional Tte. Cnel. Carmelo Peralta,Concepción,PY,-23.440334,-57.429206,253
ENO,SGEN,Aeropuerto Internacional Tte. Amín Ayub González,Encarnación,PY,-27.227537,-55.837584,659
AGT,SGES,Aeropuerto Internacional Guaraní,Ciudad del Este,PY,-25.457186,-54.839544,846
FLM,SGFI,Aeródromo de Filadelfia,Filadelfia,PY,-22.354611,-60.053211,423
ESG,SGME,Aeropuerto Internacional Dr. Luis Maria Argaña,Mariscal Estigarribia,PY,-22.046499,-60.6217,553
OLK,SGOL,Aeródromo de Fuerte,Fuerte Olimpo,PY,-21.045724,-57.882935,270
PIL,SGPI,Aeródromo Don Carlos Miguel Gimenez,Pilar,PY,-26.881981,-58.319067,249
PJC,SGPJ,Aeropuerto Nacional Dr. Augusto Roberto Fuster,Pedro Juan Caballero,PY,-22.641427,-55.829993,1873
,SHAB,Aguas Blancas Heliport,Puchuncavi,CL,-32.665528,-71.440337,102
,SHAC,ACHS Worker's Hospital Helipad,Santiago,CL,-33.443667,-70.632125,1969
,SHAG,Anguila 1 Heliport,Magallanes,CL,-52.499347,-68.724299,66
,SHAL,Los Paltos Heliport,Isla de Maipo,CL,-33.725492,-70.930352,978
,SHAP,Dr. Alejandro del Río Public Assistance Hospital Helipad,Santiago,CL,-33.44434,-70.638062,1916
,SHAT,Atmosphere Helideck,Puerto Montt,CL,-41.480248,-72.939927,35
,SHAU,Santa Rosa Heliport,Coltauco,CL,-34.2552,-71.030606,971
,SHAV,Alta Vista Heliport,Zapallar,CL,-32.621739,-71.399487,440
,SHJN,"Dr. Juan Noé Crevani, Arica Regional Hospital Helipad",Arica,CL,-18.482836,-70.31314,187
,SHJO,San José Hospital Helipad,Santiago,CL,-33.416071,-70.653094,1868
,SHTC,Edificio Corporativo CTC Heliport,Santiago,CL,-33.437046,-70.632573,2389
,SHTL,Torre Ligure Helipad,Concepcion,CL,-36.827656,-73.052527,182
,SHVE,Valle Escondido Heliport,Lo Barnechea,CL,-33.346305,-70.487845,3248
,SHVI,Villarica Park Lake Heliport,Villarrica,CL,-39.302094,-72.089036,804
,SHVN,Vía Naranja Heliport,Santiago,CL,-33.368305,-70.564465,2726
,SHWT,World Trade Center Heliport,Santiago,CL,-33.416384,-70.605385,2261
,SHYA,Sumaya Heliport,Pirque,CL,-33.676875,-70.547388,2244
SIC,,San José Island Airport,Las Perlas,PA,8.2622,-79.078,150
ITJ,,Campo Comandantes Airport,Itajaí,BR,-26.983055,-48.816387,33
LVR,SILC,Municipal Bom Futuro Airport,Lucas do Rio Verde,BR,-13.037861,-55.95025,1358
SFV,,Santa Fé do Sul Airport,Santa Fé do Sul,BR,-20.228473,-50.968943,1276
FRC,SIMK,Tenente Lund Pressoto Airport,Franca,BR,-20.592199,-47.3829,3292
MUU,,Barra Grande Airport,Maraú,BR,-13.906082,-38.940804,23
JUA,SIZX,Inácio Luís do Nascimento Airport,Juara,BR,-11.2966,-57.5495,870
SJF,,Cruz Bay Seaplane Base,Cruz Bay,VI,18.3315,-64.796,
CFO,,Confresa Airport,Confresa,BR,-10.633296,-51.565836,781
NPR,SJNP,Novo Progresso Airport,Novo Progresso,BR,-7.125833,-55.400833,794
AQM,,Ariquemes Airport,Ariquemes,BR,-9.880436,-63.047115,466
JRT,,Juruti Airport,Juruti,BR,-2.186667,-56.090279,108
,SJOY,Jorge Luiz Stocco Airport,Palmeira,BR,-25.40068,-49.80028,3438
RIG,,Rio Grande Regional Airport,Rio Grande,BR,-32.083065,-52.167184,27
ARS,,Aragarças Airport,Aragarças,BR,-15.8994,-52.2411,1061
,LZDN,Dobra Niva airfield,Zvolen,SK,48.488716,19.101749,1143
,LZDU,Dunajská Streda-Malé Blahovo Airfield,Dunajská Streda,SK,48.020261,17.612572,
ECO,,El Encanto Airport,El Encanto,CO,-1.7533333333299999,-73.20472222219999,420
MIX,,Miriti Parana Airport,Mirití-Paraná,CO,-0.886017,-70.983446,409
ARO,,Arboletes Airport,Arboletes,CO,8.855118,-76.422676,13
ULS,,Mulatos Airport,Mulatos,CO,8.64019,-76.71884,20
SJR,,San Juan De Uraba Airport,San Juan De Uraba,CO,8.766667,-76.533333,10
NPU,,San Pedro Airport,San Pedro de Urabá,CO,8.289325,-76.375006,420
PCC,,Puerto Rico Airport,Puerto Rico,CO,1.916667,-75.166667,980
SQF,,Solano Airport,Solano,CO,0.702022,-75.2505,860
AYI,,Yari Airport,Yari,CO,-0.383333,-72.266667,569
CUI,,Currillo Airport,Currillo,CO,4.666667,-72,495
MOY,,Monterrey Airport,Monterrey,CO,4.906926,-72.894809,1500
NUH,,Nunchia Airport,Nunchia,CO,5.65,-72.2,1849
EUO,,Paratebueno Airport,Paratebueno,CO,4.401295,-73.188381,820
PRE,,Pore Airport,Pore,CO,5.733333,-71.983333,975
SQE,,San Luis De Palenque Airport,San Luis De Palenque,CO,5.400181,-71.7001,551
TTM,,Tablón De Tamara Airport,Tablón De Tamara,CO,5.726667,-72.100556,1605
LMX,,Lopez de Micay Airport,Micay,CO,2.841177,-77.237214,111
AYC,,Ayacucho Airport,Ayacucho,CO,8.602149,-73.612866,415
GRA,,Gamarra Airport,Puerto Mosquito,CO,8.20199,-73.7653,130
DZI,,Las Flores Airport,Codazzi,CO,10.096608,-73.2337,399
SJH,,San Juan Del César Airport,San Juan Del César,CO,10.766667,-73.016667,3608
PZR,,Pizarro Airport,Bajo Baudó,CO,4.961621,-77.363913,7
UNC,,Unguía Airport,Unguía,CO,8.032714,-77.091751,120
AYA,,Ayapel Airport,Ayapel,CO,8.3,-75.15,120
SCA,,Santa Catalina Airport,Santa Catalina,CO,8.5,-76.175,280
MND,,Medina Airport,Medina,CO,4.483687,-73.344739,1315
NAD,,Macanal Airport,Macanal,CO,2.808967,-67.621683,327
GCA,,Guacamayas Airport,Guacamayas,CO,2.283333,-74.95,1500
SRO,,Santana Ramos Airport,Santana Ramos,CO,2.216667,-75.25,6017
IVO,,Chivolo Airport,Chivolo,CO,10.016667,-74.683333,560
GAA,,Guamal Airport,Guamal,CO,9.15,-74.233333,65
BAC,,Barranca De Upia Airport,Barranca De Upia,CO,4.583333,-72.966667,670
CJD,,Candilejas Airport,Candilejas,CO,2.066667,-74.583333,1000
CQT,,Caquetania Airport,Caquetania,CO,2.033333,-74.216667,900
ELJ,,El Recreo Airport,Ruperto Polania,CO,2,-74.133333,900
MSK,,Morelia Airport,Puerto Gaitán,CO,3.750453,-71.456137,607
SOH,,Solita Airport,Solita,CO,3.016667,-71.75,652
MQR,,Mosquera Airport,Mosquera,CO,2.64955,-78.3361,50
PYN,,Payán Airport,Payán,CO,1.8,-78.166667,97
ISD,,Santa Bárbara Airport,Iscuandé,CO,2.445825,-77.981753,10
AZT,,Zapatoca Airport,Zapatoca,CO,6.767724,-73.284444,6377
HRR,,Herrera Airport,Campiña,CO,3.216667,-75.85,5740
PLA,,Planadas Airport,Planadas,CO,3.197051,-75.642042,3931
SQB,,Santa Ana Airport,Piedras,CO,4.408333,-75.021667,2192
ARF,,Acaricuara Airport,Acaricuara,CO,0.533333,-70.133333,587
MFB,,Monfort Airport,Monfort,CO,0.633333,-69.75,630
MHF,,Morichal Airport,Morichal,CO,1.75,-69.916667,552
VAB,,Yavarate Airport,Yavarate,CO,0.611772,-69.207369,349
CSR,,Casuarito Airport,Casuarito,CO,5.833333,-68.133333,245
GMC,,Guerima Airport,Puerto Carreño,CO,3.629996,-70.323028,471
ACR,SKAC,Araracuara Airport,Araracuara,CO,-0.600854,-72.398011,1250
ACD,SKAD,Alcides Fernández Airport,Acandí,CO,8.497847,-77.274106,50
HAY,SKAG,Hacaritama Airport,Aguachica,CO,8.247,-73.5814,545
AFI,SKAM,Amalfi Airport,Amalfi,CO,6.895033,-75.047334,5507
API,SKAP,Gomez Nino Apiay Air Base,Apiay,CO,4.07607,-73.5627,1207
AXM,SKAR,El Eden Airport,Armenia,CO,4.45278,-75.7664,3990
PUU,SKAS,Tres De Mayo Airport,Puerto Asís,CO,0.505228,-76.5008,815
ARQ,SKAT,El Troncal Airport,Arauquita,CO,7.02106,-71.388901,512
ELB,SKBC,Las Flores Airport,El Banco,CO,9.04554,-73.9749,111
BGA,SKBG,Palonegro Airport,Bucaramanga,CO,7.1265,-73.1848,3897
NBB,SKBM,Barranco Minas Airport,Barranco Minas,CO,3.490691,-69.808151,430
BOG,SKBO,El Dorado International Airport,Bogota,CO,4.70159,-74.1469,8361
BAQ,SKBQ,Ernesto Cortissoz International Airport,Barranquilla,CO,10.8896,-74.7808,98
BSC,SKBS,José Celestino Mutis Airport,Bahía Solano,CO,6.20292,-77.3947,80
BUN,SKBU,Gerardo Tobar López Airport,Buenaventura,CO,3.81963,-76.9898,48
CPB,SKCA,Capurganá Airport,Acandí,CO,8.632169,-77.350262,49
CUC,SKCC,Camilo Daza International Airport,Cúcuta,CO,7.92757,-72.5115,1096
COG,SKCD,Mandinga Airport,Condoto,CO,5.072007,-76.676373,213
CTG,SKCG,Rafael Nuñez International Airport,Cartagena,CO,10.4424,-75.513,4
CCO,SKCI,Carimagua Airport,Puerto López,CO,4.56417,-71.3364,700
CLO,SKCL,Alfonso Bonilla Aragon International Airport,Cali,CO,3.54322,-76.3816,3162
CIM,SKCM,Cimitarra Airport,Cimitarra,CO,6.367484,-73.970658,740
RAV,SKCN,Cravo Norte Airport,Cravo Norte,CO,6.316404,-70.21137,341
TCO,SKCO,La Florida Airport,Tumaco,CO,1.81442,-78.7492,8
BHF,SKCP,Cupica Airport,Bahía Solano,CO,6.694817,-77.493643,
CUO,SKCR,Carurú Airport,Carurú,CO,1.013822,-71.297343,820
CAQ,SKCU,Juan H White Airport,Caucasia,CO,7.96847,-75.1985,174
CVE,SKCV,Coveñas Airport,Coveñas,CO,9.40092,-75.6913,31
CZU,SKCZ,Las Brujas Airport,Corozal,CO,9.33274,-75.2856,528
EBG,SKEB,El Bagre Airport,El Bagre,CO,7.59647,-74.8089,180
ECR,SKEH,El Charco Airport,El Charco,CO,2.44944444444,-78.0941666667,25
EJA,SKEJ,Yariguíes Airport,Barrancabermeja,CO,7.02433,-73.8068,412
FLA,SKFL,Gustavo Artunduaga Paredes Airport,Florencia,CO,1.58919,-75.5644,803
FDA,,Fundación Airport,Fundación,CO,10.5333,-74.2,150
LGT,SKGA,La Gaviota Airport,,CO,4.550543,-70.925353,591
GIR,SKGI,Santiago Vila Airport,Girardot,CO,4.27624,-74.7967,900
CRC,SKGO,Santa Ana Airport,Cartago,CO,4.75818,-75.9557,2979
GPI,SKGP,Juan Casiano Airport,Guapi,CO,2.57013,-77.897969,164
CPL,SKHA,General Navas Pardo Airport,Chaparral,CO,3.724293,-75.465785,2730
HTZ,SKHC,Hato Corozal Airport,Hato Corozal,CO,6.153311,-71.761969,820
IBE,SKIB,Perales Airport,Ibagué,CO,4.42161,-75.1333,2999
IGO,SKIG,Jaime Ortiz Betancourt Airport,Chigorodó,CO,7.677606,-76.683165,110
LPE,SKIM,La Primavera Airport,La Primavera,CO,5.4776,-70.4212,390
IPI,SKIP,San Luis Airport,Ipiales,CO,0.861946,-77.671783,9765
JUO,SKJU,Juradó Airport,Juradó,CO,7.07181,-77.727117,33
APO,SKLC,Antonio Roldán Betancur Airport,Carepa,CO,7.81196,-76.7164,46
LQM,SKLG,Caucaya Airport,Puerto Leguízamo,CO,-0.182278,-74.7708,573
MCJ,SKLM,Jorge Isaac Airport,La Mina-Maicao,CO,11.2325,-72.4901,281
LPD,SKLP,La Pedrera Airport,La Pedrera,CO,-1.324882,-69.581294,590
LET,SKLT,Alfredo Vásquez Cobo International Airport,Leticia,CO,-4.19355,-69.9432,277
TBD,SKMB,Timbiqui Airport,Timbiqui,CO,2.778569,-77.668045,145
EOH,SKMD,Enrique Olaya Herrera Airport,Medellín,CO,6.219686,-75.590597,4949
MFS,SKMF,Miraflores Airport,Miraflores,CO,1.35,-71.9444,730
MGN,SKMG,Baracoa Airport,Magangué,CO,9.28474,-74.8461,178
MTB,SKML,Montelibano Airport,Montelíbano,CO,7.97174,-75.4325,160
MMP,SKMP,San Bernardo Airport,Santa Cruz de Mompóx,CO,9.258348,-74.438393,60
MTR,SKMR,Los Garzones Airport,Montería,CO,8.82374,-75.8258,41
MVP,SKMU,Fabio Alberto Leon Bentley Airport,Mitú,CO,1.25366,-70.2339,680
MZL,SKMZ,La Nubia Airport,Manizales,CO,5.0296,-75.4647,6871
LMC,SKNA,La Macarena Airport,La Macarena,CO,2.17565,-73.78674,790
NCI,SKNC,Necocli Airport,Necocli,CO,8.454429,-76.779326,19
NQU,SKNQ,Reyes Murillo Airport,Nuquí,CO,5.710348,-77.261868,12
NVA,SKNV,Benito Salas Airport,Neiva,CO,2.95015,-75.294,1464
OCV,SKOC,Aguas Claras Airport,Ocaña,CO,8.31506,-73.3583,3850
ORC,SKOE,Orocue Airport,Orocue,CO,4.79222,-71.3564,434
OTU,SKOT,Otu Airport,Remedios,CO,7.010532,-74.715398,2060
RON,SKPA,Juan Jose Rondon Airport,Paipa,CO,5.76454,-73.1054,8205
PCR,SKPC,German Olano Airport,Puerto Carreño,CO,6.18472,-67.4932,177
PDA,SKPD,Obando Cesar Gaviria Trujillo Airport,Puerto Inírida,CO,3.85353,-67.9062,460
PEI,SKPE,Matecaña International Airport,Pereira,CO,4.81267,-75.7395,4416
PTX,SKPI,Pitalito Airport,Pitalito,CO,1.85777,-76.0857,4212
PLT,SKPL,Plato Airport,Plato,CO,9.8,-74.7833,69
NAR,SKPN,Puerto Nare Airport,Armenia,CO,6.21002,-74.5906,476
PPN,SKPP,Guillermo León Valencia Airport,Popayán,CO,2.4544,-76.6093,5687
PAL,SKPQ,German Olano Air Base,La Dorada,CO,5.48361,-74.6574,566
PBE,SKPR,Puerto Berrio Airport,Puerto Berrio,CO,6.46034,-74.4105,445
PSO,SKPS,Antonio Nariño Airport,Chachagüí,CO,1.39625,-77.2915,5951
PVA,SKPV,El Embrujo Airport,Providencia,CO,13.357461,-81.357977,10
PZA,SKPZ,Paz De Ariporo Airport,Paz De Ariporo,CO,5.87615,-71.8866,900
MQU,SKQU,Mariquita Airport,Mariquita,CO,5.21256,-74.8836,1531
TCD,SKRA,Tarapacá Airport,Tarapacá,CO,-2.895802,-69.749762,253
MDE,SKRG,Jose Maria Córdova International Airport,Medellín,CO,6.16454,-75.4231,6955
RCH,SKRH,Almirante Padilla Airport,Riohacha,CO,11.5262,-72.926,43
SNT,SKRU,Las Cruces Airport,Sabana de Torres,CO,7.38322,-73.505402,440
RVE,SKSA,Los Colonizadores Airport,Saravena,CO,6.951868,-71.857179,680
SJE,SKSJ,Jorge E. Gonzalez Torres Airport,San José Del Guaviare,CO,2.57969,-72.6394,605
SSL,SKSL,Santa Rosalia Airport,Santa Rosalia,CO,5.1309,-70.8682,400
SMR,SKSM,Simón Bolívar International Airport,Santa Marta,CO,11.1196,-74.2306,22
